x,y,z
0.3,0.8000000000000002,0.22056101565447495
0.25,0.8000000000000002,0.19079009822920218
0.25,0.8500000000000002,0.1975860303170632
0.2,0.8500000000000002,0.16921560795191207
0.15000000000000002,0.8500000000000002,0.14347680775454633
0.2,0.8500000000000002,0.16921560795191207
0.2,0.9000000000000002,0.17349936902449264
0.25,0.9000000000000002,0.2025880123214767
0.25,0.8500000000000002,0.1975860303170632
0.2,0.8500000000000002,0.16921560795191207
0.15000000000000002,0.8500000000000002,0.14347680775454633
0.15000000000000002,0.9000000000000002,0.14710897345312368
0.15000000000000002,0.8500000000000002,0.14347680775454633
0.15000000000000002,0.9000000000000002,0.14710897345312368
0.15000000000000002,0.9500000000000003,0.1493322908757721
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.15000000000000002,0.9500000000000002,0.1493322908757721
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.05000000000000002,1.0000000000000002,0.10470781503347179
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.2,1.0000000000000002,0.1770044691524519
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.2,1.0000000000000002,0.1770044691524519
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.15000000000000002,0.9500000000000002,0.1493322908757721
0.15000000000000002,0.9000000000000001,0.14710897345312363
0.2,0.9000000000000001,0.17349936902449262
0.25,0.9000000000000001,0.20258801232147666
0.2,0.9000000000000001,0.17349936902449262
0.2,0.9500000000000002,0.176121548226945
0.25,0.9500000000000002,0.2056498407664548
0.25,1.0000000000000002,0.20668081889803988
0.3,1.0000000000000002,0.2389314223465508
0.3,1.0500000000000003,0.2377400697116681
0.3,1.1000000000000003,0.23420105559478097
0.3,1.0500000000000003,0.2377400697116681
0.3,1.1000000000000003,0.23420105559478097
0.3,1.0500000000000003,0.2377400697116681
0.25,1.0500000000000003,0.2056502226308092
0.2,1.0500000000000003,0.1761218159800892
0.2,1.0000000000000002,0.1770044691524519
0.25,1.0000000000000002,0.20668081889803988
0.25,0.9500000000000002,0.2056498407664548
0.3,0.9500000000000002,0.23773953052304894
0.25,0.9500000000000002,0.2056498407664548
0.3,0.9500000000000002,0.23773953052304894
0.35,0.9500000000000002,0.27210191527519617
0.35,0.9000000000000001,0.2680506457797892
0.35,0.8500000000000001,0.26143232116634774
0.3,0.8500000000000001,0.22841739742233264
0.3,0.9000000000000001,0.2341999071475002
0.35,0.9000000000000001,0.2680506457797892
0.3,0.9000000000000001,0.2341999071475002
0.3,0.9500000000000002,0.23773953052304894
0.25,0.9500000000000002,0.2056498407664548
0.25,1.0000000000000002,0.20668081889803988
0.3,1.0000000000000002,0.2389314223465508
0.3,0.9500000000000002,0.23773953052304894
0.35,0.9500000000000002,0.27210191527519617
0.3,0.9500000000000002,0.23773953052304894
0.25,0.9500000000000002,0.2056498407664548
0.25,1.0000000000000002,0.20668081889803988
0.2,1.0000000000000002,0.1770044691524519
0.2,1.0500000000000003,0.1761218159800892
0.15000000000000002,1.0500000000000003,0.14933247674910805
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.10000000000000002,0.9500000000000002,0.1253580014837615
0.10000000000000002,0.9000000000000001,0.12349163013272707
0.05000000000000002,0.9000000000000001,0.1026344039795234
0.10000000000000002,0.9000000000000001,0.12349163013272707
0.10000000000000002,0.9500000000000002,0.1253580014837615
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.05000000000000002,1.0000000000000002,0.10470781503347179
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.10000000000000002,1.0500000000000003,0.1253581292325125
0.10000000000000002,1.0000000000000002,0.1259864126051995
0.15000000000000002,1.0000000000000002,0.15008089706591266
0.2,1.0000000000000002,0.1770044691524519
0.2,0.9500000000000002,0.176121548226945
0.2,0.9000000000000001,0.17349936902449262
0.25,0.9000000000000001,0.20258801232147666
0.25,0.8500000000000001,0.1975860303170632
0.2,0.8500000000000001,0.16921560795191207
0.25,0.8500000000000001,0.1975860303170632
0.2,0.8500000000000001,0.16921560795191207
0.25,0.8500000000000001,0.1975860303170632
0.3,0.8500000000000001,0.22841739742233264
0.3,0.8,0.22056101565447495
0.3,0.75,0.2108557368095263
0.35,0.75,0.24133231417102005
0.3,0.75,0.2108557368095263
0.25,0.75,0.18239482602465495
0.25,0.7,0.17263397648601475
0.2,0.7,0.14784631158683237
0.2,0.6499999999999999,0.13854196050067308
0.15000000000000002,0.6499999999999999,0.11746883207874756
0.15000000000000002,0.7,0.12535792991700032
0.2,0.7,0.14784631158683237
0.2,0.75,0.1562056458189458
0.2,0.8,0.16339547752822536
0.25,0.8,0.19079009822920212
0.3,0.8,0.22056101565447495
0.3,0.75,0.2108557368095263
0.3,0.8,0.22056101565447495
0.3,0.75,0.2108557368095263
0.25,0.75,0.18239482602465495
0.25,0.7,0.17263397648601475
0.25,0.75,0.18239482602465495
0.2,0.75,0.1562056458189458
0.2,0.8,0.16339547752822536
0.2,0.75,0.1562056458189458
0.25,0.75,0.18239482602465495
0.25,0.8,0.19079009822920212
0.25,0.8500000000000001,0.1975860303170632
0.25,0.8,0.19079009822920212
0.3,0.8,0.22056101565447495
0.3,0.75,0.2108557368095263
0.35,0.75,0.24133231417102005
0.35,0.7,0.22841741671893015
0.3,0.7,0.19957179866834107
0.35,0.7,0.22841741671893015
0.35,0.6499999999999999,0.2140425076901657
0.35,0.5999999999999999,0.19857652888318822
0.3,0.5999999999999999,0.1734993627978113
0.3,0.6499999999999999,0.18701222369869103
0.35,0.6499999999999999,0.2140425076901657
0.35,0.5999999999999999,0.19857652888318822
0.35,0.6499999999999999,0.2140425076901657
0.3,0.6499999999999999,0.18701222369869103
0.3,0.7,0.19957179866834107
0.3,0.6499999999999999,0.18701222369869103
0.3,0.5999999999999999,0.1734993627978113
0.3,0.6499999999999999,0.18701222369869103
0.35,0.6499999999999999,0.2140425076901657
0.35,0.5999999999999999,0.19857652888318822
0.39999999999999997,0.5999999999999999,0.22501689816986148
0.39999999999999997,0.6499999999999999,0.24254216824457914
0.35,0.6499999999999999,0.2140425076901657
0.39999999999999997,0.6499999999999999,0.24254216824457914
0.35,0.6499999999999999,0.2140425076901657
0.3,0.6499999999999999,0.18701222369869103
0.3,0.7,0.19957179866834107
0.3,0.6499999999999999,0.18701222369869103
0.25,0.6499999999999999,0.16176967150286412
0.3,0.6499999999999999,0.18701222369869103
0.3,0.5999999999999999,0.1734993627978113
0.35,0.5999999999999999,0.19857652888318822
0.39999999999999997,0.5999999999999999,0.22501689816986148
0.39999999999999997,0.5499999999999998,0.20668077372800808
0.39999999999999997,0.49999999999999983,0.18794989473053333
0.39999999999999997,0.44999999999999984,0.16921589503554102
0.39999999999999997,0.39999999999999986,0.15083331733156768
0.44999999999999996,0.39999999999999986,0.16921612324795005
0.49999999999999994,0.39999999999999986,0.18795052597171705
0.49999999999999994,0.44999999999999984,0.21085670790867636
0.5499999999999999,0.44999999999999984,0.23187115056589305
0.5499999999999999,0.39999999999999986,0.20668208708560284
0.5499999999999999,0.44999999999999984,0.23187115056589305
0.5499999999999999,0.39999999999999986,0.20668208708560284
0.6,0.39999999999999986,0.2250193330650331
0.65,0.39999999999999986,0.2425464079696192
0.65,0.34999999999999987,0.21404644726506625
0.7000000000000001,0.34999999999999987,0.22842389266172772
0.7000000000000001,0.39999999999999986,0.2588381902153635
0.7000000000000001,0.44999999999999984,0.2903837063028647
0.7000000000000001,0.49999999999999983,0.32253229029487807
0.7500000000000001,0.49999999999999983,0.34077358341323616
0.7500000000000001,0.5499999999999998,0.3747347449693959
0.8000000000000002,0.5499999999999998,0.3919917750277836
0.7500000000000001,0.5499999999999998,0.3747347449693959
0.8000000000000002,0.5499999999999998,0.3919917750277836
0.8000000000000002,0.5999999999999999,0.4267682524633161
0.8000000000000002,0.5499999999999998,0.3919917750277836
0.8000000000000002,0.49999999999999983,0.356466645244785
0.8000000000000002,0.5499999999999998,0.3919917750277836
0.8000000000000002,0.5999999999999999,0.4267682524633161
0.8000000000000002,0.6499999999999999,0.46000692354501155
0.8500000000000002,0.6499999999999999,0.4764082348869566
0.8500000000000002,0.5999999999999999,0.44198441599567234
0.9000000000000002,0.5999999999999999,0.4531959241963137
0.9000000000000002,0.6499999999999999,0.48849300192350886
0.9500000000000003,0.6499999999999999,0.49591258712809
0.9000000000000002,0.6499999999999999,0.48849300192350886
0.9000000000000002,0.5999999999999999,0.4531959241963137
0.9000000000000002,0.6499999999999999,0.48849300192350886
0.9000000000000002,0.5999999999999999,0.4531959241963137
0.9000000000000002,0.5499999999999998,0.41626585340237876
0.9500000000000003,0.5499999999999998,0.4225883051159536
1.0000000000000002,0.5499999999999998,0.4247535932308356
0.9500000000000002,0.5499999999999998,0.4225883051159536
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9500000000000002,0.5499999999999998,0.4225883051159536
1.0000000000000002,0.5499999999999998,0.4247535932308356
0.9500000000000002,0.5499999999999998,0.4225883051159536
0.9000000000000001,0.5499999999999998,0.4162658534023787
0.9500000000000002,0.5499999999999998,0.4225883051159536
0.9500000000000002,0.5999999999999999,0.4600793297299608
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0000000000000002,0.6499999999999999,0.49845371668027644
1.0000000000000002,0.7,0.5319301040110244
1.0000000000000002,0.75,0.5620068970816837
1.0000000000000002,0.7,0.5319301040110244
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9000000000000001,0.7,0.5213001897506214
0.9000000000000001,0.75,0.5507755706455159
0.9500000000000002,0.75,0.5591414291813117
0.9500000000000002,0.7,0.5292181808492878
1.0000000000000002,0.7,0.5319301040110244
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9500000000000002,0.5499999999999998,0.4225883051159536
1.0000000000000002,0.5499999999999998,0.4247535932308356
0.9500000000000002,0.5499999999999998,0.4225883051159536
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.5499999999999998,0.4162658534023787
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.5499999999999998,0.4162658534023787
0.9500000000000002,0.5499999999999998,0.4225883051159536
0.9500000000000002,0.5999999999999999,0.4600793297299608
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.8500000000000001,0.5999999999999999,0.44198441599567234
0.8,0.5999999999999999,0.4267682524633161
0.8500000000000001,0.5999999999999999,0.44198441599567234
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.8500000000000001,0.5999999999999999,0.44198441599567234
0.8,0.5999999999999999,0.4267682524633161
0.8500000000000001,0.5999999999999999,0.44198441599567234
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8500000000000001,0.7,0.5084037259661403
0.9000000000000001,0.7,0.5213001897506214
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9500000000000002,0.7,0.5292181808492878
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.8500000000000001,0.5999999999999999,0.44198441599567234
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8500000000000001,0.7,0.5084037259661403
0.8,0.7,0.49090083922076727
0.75,0.7,0.46928933052676286
0.8,0.7,0.49090083922076727
0.75,0.7,0.46928933052676286
0.8,0.7,0.49090083922076727
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.75,0.537149782214809
0.9000000000000001,0.75,0.5507755706455159
0.9000000000000001,0.7,0.5213001897506214
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8,0.6499999999999999,0.46000692354501144
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.8500000000000001,0.7,0.5084037259661403
0.8500000000000001,0.6499999999999999,0.4764082348869566
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9500000000000002,0.5999999999999999,0.4600793297299608
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0000000000000002,0.5499999999999998,0.4247535932308356
1.0000000000000002,0.49999999999999983,0.3862592635886732
1.0500000000000003,0.49999999999999983,0.38439624749754825
1.0500000000000003,0.44999999999999984,0.34608125219108227
1.0000000000000002,0.44999999999999984,0.3477585917834503
0.9500000000000002,0.44999999999999984,0.34598584783128694
1.0000000000000002,0.44999999999999984,0.3477585917834503
0.9500000000000002,0.44999999999999984,0.34598584783128694
1.0000000000000002,0.44999999999999984,0.3477585917834503
1.0000000000000002,0.49999999999999983,0.3862592635886732
1.0000000000000002,0.44999999999999984,0.3477585917834503
1.0000000000000002,0.39999999999999986,0.3099801780259509
1.0500000000000003,0.39999999999999986,0.30848504204103294
1.0000000000000002,0.39999999999999986,0.3099801780259509
1.0000000000000002,0.34999999999999987,0.2735565132860751
1.0000000000000002,0.2999999999999999,0.2390106586762261
0.9500000000000002,0.2999999999999999,0.23779228801375402
0.9500000000000002,0.2499999999999999,0.2056956209432951
0.9000000000000001,0.2499999999999999,0.20261819004943862
0.9500000000000002,0.2499999999999999,0.2056956209432951
0.9500000000000002,0.2999999999999999,0.23779228801375402
1.0000000000000002,0.2999999999999999,0.2390106586762261
0.9500000000000002,0.2999999999999999,0.23779228801375402
0.9500000000000002,0.34999999999999987,0.2721620390606978
0.9000000000000001,0.34999999999999987,0.2680901925556804
0.9500000000000002,0.34999999999999987,0.2721620390606978
0.9500000000000002,0.39999999999999986,0.3084000246397087
1.0000000000000002,0.39999999999999986,0.3099801780259509
1.0000000000000002,0.34999999999999987,0.2735565132860751
1.0000000000000002,0.39999999999999986,0.3099801780259509
1.0000000000000002,0.44999999999999984,0.3477585917834503
0.9500000000000002,0.44999999999999984,0.34598584783128694
0.9500000000000002,0.39999999999999986,0.3084000246397087
0.9500000000000002,0.34999999999999987,0.2721620390606978
0.9500000000000002,0.39999999999999986,0.3084000246397087
0.9500000000000002,0.34999999999999987,0.2721620390606978
0.9000000000000001,0.34999999999999987,0.2680901925556804
0.8500000000000001,0.34999999999999987,0.2614580226662474
0.8500000000000001,0.2999999999999999,0.22844002429183707
0.8,0.2999999999999999,0.22057557404169725
0.8500000000000001,0.2999999999999999,0.22844002429183707
0.8500000000000001,0.34999999999999987,0.2614580226662474
0.8500000000000001,0.39999999999999986,0.2962707739520128
0.8500000000000001,0.34999999999999987,0.2614580226662474
0.8,0.34999999999999987,0.252456867585215
0.8500000000000001,0.34999999999999987,0.2614580226662474
0.8500000000000001,0.2999999999999999,0.22844002429183707
0.9000000000000001,0.2999999999999999,0.23423465404154659
0.9500000000000002,0.2999999999999999,0.23779228801375402
1.0000000000000002,0.2999999999999999,0.2390106586762261
1.0000000000000002,0.2499999999999999,0.20674953660731035
1.0000000000000002,0.2999999999999999,0.2390106586762261
0.9500000000000002,0.2999999999999999,0.23779228801375402
1.0000000000000002,0.2999999999999999,0.2390106586762261
1.0000000000000002,0.2499999999999999,0.20674953660731035
1.0000000000000002,0.2999999999999999,0.2390106586762261
0.9500000000000002,0.2999999999999999,0.23779228801375402
0.9000000000000001,0.2999999999999999,0.23423465404154659
0.8500000000000001,0.2999999999999999,0.22844002429183707
0.9000000000000001,0.2999999999999999,0.23423465404154659
0.9000000000000001,0.34999999999999987,0.2680901925556804
0.9000000000000001,0.2999999999999999,0.23423465404154659
0.8500000000000001,0.2999999999999999,0.22844002429183707
0.8500000000000001,0.2499999999999999,0.19760570764999372
0.9000000000000001,0.2499999999999999,0.20261819004943862
0.9000000000000001,0.2999999999999999,0.23423465404154659
0.9500000000000002,0.2999999999999999,0.23779228801375402
0.9500000000000002,0.34999999999999987,0.2721620390606978
0.9500000000000002,0.39999999999999986,0.3084000246397087
0.9500000000000002,0.44999999999999984,0.34598584783128694
0.9500000000000002,0.49999999999999983,0.3842902384514462
0.9500000000000002,0.44999999999999984,0.34598584783128694
1.0000000000000002,0.44999999999999984,0.3477585917834503
1.0500000000000003,0.44999999999999984,0.34608125219108227
1.1000000000000003,0.44999999999999984,0.341012697228423
1.1500000000000004,0.44999999999999984,0.3327151583375544
1.2000000000000004,0.44999999999999984,0.3214474219710688
1.2000000000000004,0.49999999999999983,0.3570352797219818
1.2000000000000004,0.5499999999999998,0.39261736369363504
1.2500000000000004,0.5499999999999998,0.37564765734036254
1.2500000000000004,0.5999999999999999,0.4089746921910341
1.2500000000000004,0.5499999999999998,0.37564765734036254
1.2500000000000004,0.5999999999999999,0.4089746921910341
1.2500000000000004,0.5499999999999998,0.37564765734036254
1.2000000000000004,0.5499999999999998,0.39261736369363504
1.2500000000000004,0.5499999999999998,0.37564765734036254
1.2500000000000004,0.49999999999999983,0.34160343366623575
1.2500000000000004,0.5499999999999998,0.37564765734036254
1.3000000000000005,0.5499999999999998,0.3559775690346489
1.3000000000000005,0.5999999999999999,0.3875596369223391
1.3500000000000005,0.5999999999999999,0.3638280773073545
1.3000000000000005,0.5999999999999999,0.3875596369223391
1.2500000000000004,0.5999999999999999,0.4089746921910341
1.2000000000000004,0.5999999999999999,0.4274498039681311
1.2000000000000004,0.6499999999999999,0.46074230073232014
1.1500000000000004,0.6499999999999999,0.4768923356127291
1.2000000000000004,0.6499999999999999,0.46074230073232014
1.2000000000000004,0.5999999999999999,0.4274498039681311
1.2000000000000004,0.5499999999999998,0.39261736369363504
1.1500000000000004,0.5499999999999998,0.4063797173304126
1.1500000000000004,0.49999999999999983,0.36955044098072626
1.2000000000000004,0.49999999999999983,0.3570352797219818
1.1500000000000004,0.49999999999999983,0.36955044098072626
1.1500000000000004,0.5499999999999998,0.4063797173304126
1.1500000000000004,0.49999999999999983,0.36955044098072626
1.1500000000000004,0.44999999999999984,0.3327151583375544
1.1000000000000003,0.44999999999999984,0.341012697228423
1.1000000000000003,0.49999999999999983,0.3787665758642184
1.0500000000000003,0.49999999999999983,0.38439624749754825
1.0000000000000002,0.49999999999999983,0.3862592635886732
1.0500000000000003,0.49999999999999983,0.38439624749754825
1.0500000000000003,0.44999999999999984,0.34608125219108227
1.0500000000000003,0.49999999999999983,0.38439624749754825
1.0500000000000003,0.5499999999999998,0.4227049484780553
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.1000000000000003,0.5999999999999999,0.45346661007291944
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.0500000000000003,0.6499999999999999,0.49604977289699703
1.0000000000000002,0.6499999999999999,0.49845371668027644
1.0500000000000003,0.6499999999999999,0.49604977289699703
1.0000000000000002,0.6499999999999999,0.49845371668027644
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0500000000000003,0.5999999999999999,0.46020643435232583
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0000000000000002,0.5499999999999998,0.4247535932308356
1.0000000000000002,0.49999999999999983,0.3862592635886732
1.0000000000000002,0.5499999999999998,0.4247535932308356
1.0000000000000002,0.5999999999999999,0.4624367681318906
1.0000000000000002,0.6499999999999999,0.49845371668027644
0.9500000000000002,0.6499999999999999,0.49591258712808994
1.0000000000000002,0.6499999999999999,0.49845371668027644
0.9500000000000002,0.6499999999999999,0.49591258712808994
0.9000000000000001,0.6499999999999999,0.48849300192350886
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.5499999999999998,0.4162658534023787
0.9000000000000001,0.5999999999999999,0.45319592419631366
0.9000000000000001,0.5499999999999998,0.4162658534023787
0.8500000000000001,0.5499999999999998,0.40596797968856735
0.8,0.5499999999999998,0.3919917750277835
0.75,0.5499999999999998,0.3747347449693959
0.75,0.5999999999999999,0.4079802038977988
0.7,0.5999999999999999,0.386141376625755
